zerothird_unique_run_data_row,run_timestamp_utc,run_timestamp_local,record_id,alice_file,filename_kind,curated_window,curated_mode,rows,qkd_rows,chsh_rows,alice_results_csv,alice_results_data_rows,alice_results_line_numbers,first_alice_results_line_number,last_alice_results_line_number,good_results_combined_csv,good_results_combined_data_rows,zerothird_results_csv,zerothird_results_data_rows,first_zerothird_results_data_row,last_zerothird_results_data_row
10510,2026-07-12T02:02:39.111317+00:00,2026-07-12T04:02:39.111317+02:00,,alice_20260712T020239.111317Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46080-46081,46081-46082,46081,46082,Data/GoodResults/alice_results_good_since_20260628.csv,30944-30945,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15603-15604,15603,15604
10511,2026-07-12T02:02:52.596962+00:00,2026-07-12T04:02:52.596962+02:00,,alice_20260712T020252.596962Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46082-46083,46083-46084,46083,46084,Data/GoodResults/alice_results_good_since_20260628.csv,30946-30947,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15605-15606,15605,15606
10512,2026-07-12T02:03:06.144766+00:00,2026-07-12T04:03:06.144766+02:00,,alice_20260712T020306.144766Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46084-46085,46085-46086,46085,46086,Data/GoodResults/alice_results_good_since_20260628.csv,30948-30949,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15607-15608,15607,15608
10513,2026-07-12T02:03:19.629258+00:00,2026-07-12T04:03:19.629258+02:00,,alice_20260712T020319.629258Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46086-46087,46087-46088,46087,46088,Data/GoodResults/alice_results_good_since_20260628.csv,30950-30951,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15609-15610,15609,15610
10514,2026-07-12T02:03:33.205306+00:00,2026-07-12T04:03:33.205306+02:00,,alice_20260712T020333.205306Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46088-46089,46089-46090,46089,46090,Data/GoodResults/alice_results_good_since_20260628.csv,30952-30953,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15611-15612,15611,15612
10515,2026-07-12T02:03:46.696386+00:00,2026-07-12T04:03:46.696386+02:00,,alice_20260712T020346.696386Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46090-46091,46091-46092,46091,46092,Data/GoodResults/alice_results_good_since_20260628.csv,30954-30955,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15613-15614,15613,15614
10516,2026-07-12T02:04:00.163786+00:00,2026-07-12T04:04:00.163786+02:00,,alice_20260712T020400.163786Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46092-46093,46093-46094,46093,46094,Data/GoodResults/alice_results_good_since_20260628.csv,30956-30957,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15615-15616,15615,15616
10517,2026-07-12T02:04:13.869683+00:00,2026-07-12T04:04:13.869683+02:00,,alice_20260712T020413.869683Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46094-46095,46095-46096,46095,46096,Data/GoodResults/alice_results_good_since_20260628.csv,30958-30959,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15617-15618,15617,15618
10518,2026-07-12T02:04:27.524195+00:00,2026-07-12T04:04:27.524195+02:00,,alice_20260712T020427.524195Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46096-46097,46097-46098,46097,46098,Data/GoodResults/alice_results_good_since_20260628.csv,30960-30961,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15619-15620,15619,15620
10519,2026-07-12T02:04:41.119416+00:00,2026-07-12T04:04:41.119416+02:00,,alice_20260712T020441.119416Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46098-46099,46099-46100,46099,46100,Data/GoodResults/alice_results_good_since_20260628.csv,30962-30963,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15621-15622,15621,15622
10520,2026-07-12T02:04:54.669621+00:00,2026-07-12T04:04:54.669621+02:00,,alice_20260712T020454.669621Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46100-46101,46101-46102,46101,46102,Data/GoodResults/alice_results_good_since_20260628.csv,30964-30965,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15623-15624,15623,15624
10521,2026-07-12T02:05:08.202584+00:00,2026-07-12T04:05:08.202584+02:00,,alice_20260712T020508.202584Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46102-46103,46103-46104,46103,46104,Data/GoodResults/alice_results_good_since_20260628.csv,30966-30967,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15625-15626,15625,15626
10522,2026-07-12T02:05:21.860047+00:00,2026-07-12T04:05:21.860047+02:00,,alice_20260712T020521.860047Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46104-46105,46105-46106,46105,46106,Data/GoodResults/alice_results_good_since_20260628.csv,30968-30969,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15627-15628,15627,15628
10523,2026-07-12T02:05:35.357743+00:00,2026-07-12T04:05:35.357743+02:00,,alice_20260712T020535.357743Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46106-46107,46107-46108,46107,46108,Data/GoodResults/alice_results_good_since_20260628.csv,30970-30971,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15629-15630,15629,15630
10524,2026-07-12T02:05:48.852691+00:00,2026-07-12T04:05:48.852691+02:00,,alice_20260712T020548.852691Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46108-46109,46109-46110,46109,46110,Data/GoodResults/alice_results_good_since_20260628.csv,30972-30973,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15631-15632,15631,15632
10525,2026-07-12T02:06:02.594763+00:00,2026-07-12T04:06:02.594763+02:00,,alice_20260712T020602.594763Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46110-46111,46111-46112,46111,46112,Data/GoodResults/alice_results_good_since_20260628.csv,30974-30975,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15633-15634,15633,15634
10526,2026-07-12T02:06:16.105601+00:00,2026-07-12T04:06:16.105601+02:00,,alice_20260712T020616.105601Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46112-46113,46113-46114,46113,46114,Data/GoodResults/alice_results_good_since_20260628.csv,30976-30977,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15635-15636,15635,15636
10527,2026-07-12T02:06:29.794577+00:00,2026-07-12T04:06:29.794577+02:00,,alice_20260712T020629.794577Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46114-46115,46115-46116,46115,46116,Data/GoodResults/alice_results_good_since_20260628.csv,30978-30979,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15637-15638,15637,15638
10528,2026-07-12T02:06:43.409144+00:00,2026-07-12T04:06:43.409144+02:00,,alice_20260712T020643.409144Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46116-46117,46117-46118,46117,46118,Data/GoodResults/alice_results_good_since_20260628.csv,30980-30981,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15639-15640,15639,15640
10529,2026-07-12T02:06:56.892475+00:00,2026-07-12T04:06:56.892475+02:00,,alice_20260712T020656.892475Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46118-46119,46119-46120,46119,46120,Data/GoodResults/alice_results_good_since_20260628.csv,30982-30983,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15641-15642,15641,15642
10530,2026-07-12T02:07:10.572472+00:00,2026-07-12T04:07:10.572472+02:00,,alice_20260712T020710.572472Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46120-46121,46121-46122,46121,46122,Data/GoodResults/alice_results_good_since_20260628.csv,30984-30985,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15643-15644,15643,15644
10531,2026-07-12T02:07:24.037336+00:00,2026-07-12T04:07:24.037336+02:00,,alice_20260712T020724.037336Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46122-46123,46123-46124,46123,46124,Data/GoodResults/alice_results_good_since_20260628.csv,30986-30987,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15645-15646,15645,15646
10532,2026-07-12T02:07:37.815947+00:00,2026-07-12T04:07:37.815947+02:00,,alice_20260712T020737.815947Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46124-46125,46125-46126,46125,46126,Data/GoodResults/alice_results_good_since_20260628.csv,30988-30989,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15647-15648,15647,15648
10533,2026-07-12T02:07:51.375588+00:00,2026-07-12T04:07:51.375588+02:00,,alice_20260712T020751.375588Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46126-46127,46127-46128,46127,46128,Data/GoodResults/alice_results_good_since_20260628.csv,30990-30991,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15649-15650,15649,15650
10534,2026-07-12T02:08:04.980706+00:00,2026-07-12T04:08:04.980706+02:00,,alice_20260712T020804.980706Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46128-46129,46129-46130,46129,46130,Data/GoodResults/alice_results_good_since_20260628.csv,30992-30993,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15651-15652,15651,15652
10535,2026-07-12T02:08:18.556624+00:00,2026-07-12T04:08:18.556624+02:00,,alice_20260712T020818.556624Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46130-46131,46131-46132,46131,46132,Data/GoodResults/alice_results_good_since_20260628.csv,30994-30995,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15653-15654,15653,15654
10536,2026-07-12T02:08:32.208433+00:00,2026-07-12T04:08:32.208433+02:00,,alice_20260712T020832.208433Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46132-46133,46133-46134,46133,46134,Data/GoodResults/alice_results_good_since_20260628.csv,30996-30997,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15655-15656,15655,15656
10537,2026-07-12T02:08:45.739717+00:00,2026-07-12T04:08:45.739717+02:00,,alice_20260712T020845.739717Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46134-46135,46135-46136,46135,46136,Data/GoodResults/alice_results_good_since_20260628.csv,30998-30999,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15657-15658,15657,15658
10538,2026-07-12T02:08:59.245500+00:00,2026-07-12T04:08:59.245500+02:00,,alice_20260712T020859.245500Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46136-46137,46137-46138,46137,46138,Data/GoodResults/alice_results_good_since_20260628.csv,31000-31001,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15659-15660,15659,15660
10539,2026-07-12T02:09:12.783841+00:00,2026-07-12T04:09:12.783841+02:00,,alice_20260712T020912.783841Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46138-46139,46139-46140,46139,46140,Data/GoodResults/alice_results_good_since_20260628.csv,31002-31003,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15661-15662,15661,15662
10540,2026-07-12T02:09:26.308163+00:00,2026-07-12T04:09:26.308163+02:00,,alice_20260712T020926.308163Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46140-46141,46141-46142,46141,46142,Data/GoodResults/alice_results_good_since_20260628.csv,31004-31005,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15663-15664,15663,15664
10541,2026-07-12T02:09:39.853333+00:00,2026-07-12T04:09:39.853333+02:00,,alice_20260712T020939.853333Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46142-46143,46143-46144,46143,46144,Data/GoodResults/alice_results_good_since_20260628.csv,31006-31007,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15665-15666,15665,15666
10542,2026-07-12T02:09:53.340010+00:00,2026-07-12T04:09:53.340010+02:00,,alice_20260712T020953.340010Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46144-46145,46145-46146,46145,46146,Data/GoodResults/alice_results_good_since_20260628.csv,31008-31009,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15667-15668,15667,15668
10543,2026-07-12T02:10:06.931668+00:00,2026-07-12T04:10:06.931668+02:00,,alice_20260712T021006.931668Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46146-46147,46147-46148,46147,46148,Data/GoodResults/alice_results_good_since_20260628.csv,31010-31011,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15669-15670,15669,15670
10544,2026-07-12T02:10:20.428009+00:00,2026-07-12T04:10:20.428009+02:00,,alice_20260712T021020.428009Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46148-46149,46149-46150,46149,46150,Data/GoodResults/alice_results_good_since_20260628.csv,31012-31013,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15671-15672,15671,15672
10545,2026-07-12T02:10:33.949031+00:00,2026-07-12T04:10:33.949031+02:00,,alice_20260712T021033.949031Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46150-46151,46151-46152,46151,46152,Data/GoodResults/alice_results_good_since_20260628.csv,31014-31015,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15673-15674,15673,15674
10546,2026-07-12T02:10:47.493908+00:00,2026-07-12T04:10:47.493908+02:00,,alice_20260712T021047.493908Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46152-46153,46153-46154,46153,46154,Data/GoodResults/alice_results_good_since_20260628.csv,31016-31017,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15675-15676,15675,15676
10547,2026-07-12T02:11:01.112506+00:00,2026-07-12T04:11:01.112506+02:00,,alice_20260712T021101.112506Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46154-46155,46155-46156,46155,46156,Data/GoodResults/alice_results_good_since_20260628.csv,31018-31019,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15677-15678,15677,15678
10548,2026-07-12T02:11:14.613675+00:00,2026-07-12T04:11:14.613675+02:00,,alice_20260712T021114.613675Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46156-46157,46157-46158,46157,46158,Data/GoodResults/alice_results_good_since_20260628.csv,31020-31021,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15679-15680,15679,15680
10549,2026-07-12T02:11:28.193111+00:00,2026-07-12T04:11:28.193111+02:00,,alice_20260712T021128.193111Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46158-46159,46159-46160,46159,46160,Data/GoodResults/alice_results_good_since_20260628.csv,31022-31023,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15681-15682,15681,15682
10550,2026-07-12T02:11:41.768180+00:00,2026-07-12T04:11:41.768180+02:00,,alice_20260712T021141.768180Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46160-46161,46161-46162,46161,46162,Data/GoodResults/alice_results_good_since_20260628.csv,31024-31025,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15683-15684,15683,15684
10551,2026-07-12T02:11:55.360414+00:00,2026-07-12T04:11:55.360414+02:00,,alice_20260712T021155.360414Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46162-46163,46163-46164,46163,46164,Data/GoodResults/alice_results_good_since_20260628.csv,31026-31027,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15685-15686,15685,15686
10552,2026-07-12T02:12:08.969839+00:00,2026-07-12T04:12:08.969839+02:00,,alice_20260712T021208.969839Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46164-46165,46165-46166,46165,46166,Data/GoodResults/alice_results_good_since_20260628.csv,31028-31029,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15687-15688,15687,15688
10553,2026-07-12T02:12:22.527206+00:00,2026-07-12T04:12:22.527206+02:00,,alice_20260712T021222.527206Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46166-46167,46167-46168,46167,46168,Data/GoodResults/alice_results_good_since_20260628.csv,31030-31031,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15689-15690,15689,15690
10554,2026-07-12T02:12:36.073964+00:00,2026-07-12T04:12:36.073964+02:00,,alice_20260712T021236.073964Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46168-46169,46169-46170,46169,46170,Data/GoodResults/alice_results_good_since_20260628.csv,31032-31033,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15691-15692,15691,15692
10555,2026-07-12T02:12:49.564070+00:00,2026-07-12T04:12:49.564070+02:00,,alice_20260712T021249.564070Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46170-46171,46171-46172,46171,46172,Data/GoodResults/alice_results_good_since_20260628.csv,31034-31035,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15693-15694,15693,15694
10556,2026-07-12T02:13:03.260672+00:00,2026-07-12T04:13:03.260672+02:00,,alice_20260712T021303.260672Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46172-46173,46173-46174,46173,46174,Data/GoodResults/alice_results_good_since_20260628.csv,31036-31037,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15695-15696,15695,15696
10557,2026-07-12T02:13:16.736967+00:00,2026-07-12T04:13:16.736967+02:00,,alice_20260712T021316.736967Z_exp_5.0s.bin,plain timestamp filename,"320 ps, 2 sigma",stability_monitor,2,1,1,Data/alice_results.csv,46174-46175,46175-46176,46175,46176,Data/GoodResults/alice_results_good_since_20260628.csv,31038-31039,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,15697-15698,15697,15698
